id,price
0,3303.188374819624
1,3069.334328212724
2,3329.018462121214
3,3191.5898840118357
4,5356.71784567702
5,540.3712032412035
6,808.7386670219357
7,904.5726966661446
8,7955.250831890331
9,5368.482690817495
10,2022.3750443600925
11,3689.8468252442008
12,7263.664053502055
13,3902.700579350741
14,2110.6451332556335
15,4769.661313330585
16,795.2987163424435
17,15575.89086448426
18,7693.633213534653
19,12933.28362886992
20,4618.4191249278465
21,3162.9220151098907
22,630.4027793950513
23,825.488441456605
24,7835.040322399819
25,7658.3250323567245
26,5213.948482619291
27,10503.421250793652
28,6769.908358555697
29,3694.1692391774895
30,6401.4301063451685
31,5117.36419567652
32,1072.2176255411252
33,2253.3993685824144
34,598.5081699749849
35,4058.04960311881
36,5594.36596952995
37,1647.7540092009638
38,888.1830535114188
39,982.7293818681316
40,713.8570268705016
41,3780.6709779942266
42,863.4781515830781
43,10492.137366161613
44,1649.7963141014407
45,3732.8597635362253
46,3367.2912182539685
47,5225.655842407591
48,1040.383448712382
49,2574.1764046133603
50,564.3376311346195
51,11411.926980519476
52,735.119039362125
53,566.7174788375876
54,863.9859248477012
55,634.3877046738581
56,2817.6217103174604
57,515.987678595385
58,778.1322685419453
59,7622.115435378947
60,1902.7628795093788
61,3946.9231735209232
62,621.5512292619619
63,2862.904162689558
64,1893.035461760462
65,964.9873228715724
66,1763.5789157235404
67,5366.393136172999
68,4212.161449172966
69,675.2967847687179
70,963.0859523365368
71,963.7585887046754
72,6224.241592445953
73,2533.7358981084394
74,1359.122299368196
75,9124.477104617603
76,1090.1244442007583
77,1371.9602880123077
78,495.6022258465305
79,2364.4319498503614
80,2054.996224744709
81,783.8951872294372
82,6738.805538056421
83,5366.9080321689335
84,571.0972894653022
85,4937.237045243665
86,831.9009045800428
87,755.6926235035749
88,2369.4172683233114
89,575.2969184704186
90,12097.31125396825
91,7519.577892788498
92,1334.7157440476194
93,6464.63507455323
94,7337.902128343812
95,8011.5947983405495
96,2939.0247797022434
97,1172.4316516810775
98,13177.70560017639
99,9685.24337964229
100,636.6815256756279
101,7397.274126321127
102,9960.503844516596
103,6403.62446586765
104,1712.3128129076565
105,6240.449864154768
106,976.2301984398894
107,4088.4402674324915
108,6429.838826585416
109,650.149499574637
110,2509.159074151877
111,603.6105554270292
112,840.4849883339061
113,1326.4923162261707
114,6723.908515789766
115,814.3451788031514
116,2516.801417388168
117,12714.082804874864
118,4391.801403679654
119,481.21147308734953
120,2167.361767809776
121,876.1321338324175
122,4420.00109753133
123,13951.85435882166
124,1016.9545662521997
125,3648.711931787274
126,6328.643201625457
127,4160.338838773563
128,642.6312220107305
129,760.4391333323236
130,17375.92468573728
131,13106.810839466089
132,1744.2183911064221
133,6351.0944765789745
134,890.7061974905762
135,3590.762815295815
136,3071.2449342573177
137,1755.9379791899723
138,8869.29529086664
139,5625.417306915308
140,3150.519257296616
141,602.523841276408
142,833.9200727804714
143,953.6089082280299
144,1638.4351583694079
145,8934.970322871575
146,4503.554929422916
147,5244.218945565462
148,1032.6160033450165
149,13560.848569598085
150,4449.621285143418
151,569.3293629820829
152,2113.683186318309
153,9302.090047974334
154,5415.037726190476
155,874.3034273217756
156,11123.21647296294
157,989.8078946292065
158,1573.0653250508165
159,6072.436333694084
160,10119.773801202675
161,854.0733740677672
162,1758.7927579365078
163,483.08103467365964
164,2201.4331581411525
165,9056.196261393174
166,6852.038198995841
167,13369.267097402597
168,420.75409224109217
169,2334.1090166140166
170,3869.3767517014685
171,2813.0848995449005
172,8087.311451909199
173,3308.6188087468095
174,860.1029674686723
175,472.94057784811196
176,16449.291374199736
177,1014.0211692775749
178,6445.305635277108
179,6989.660233893559
180,14269.649877549098
181,6815.301066234592
182,3643.38451113777
183,5185.592761904762
184,893.5725944596336
185,868.8128150486392
186,7594.857696491256
187,956.002422272172
188,860.2903146506455
189,8659.106274747963
190,4753.078596853644
191,2650.0460673842417
192,16491.631269202586
193,16902.642164770037
194,6519.3575322477
195,8476.903955964037
196,746.1163690995057
197,3159.713308441559
198,1190.256856782107
199,3955.9664230731355
200,9902.78467857143
201,3841.6932777777797
202,6042.6620689971805
203,3967.7120076872193
204,876.8618812897013
205,5308.577419012375
206,745.8561803751803
207,8543.71131930415
208,1101.2016307771182
209,2396.1951161616175
210,1581.8336899149267
211,926.1602145440067
212,2760.8243995224575
213,1189.4488526351693
214,543.0416266233765
215,1989.0248033910536
216,2349.82851724195
217,474.14095026676955
218,6538.978308259007
219,2188.9878929351203
220,820.3410164636385
221,5229.405938168347
222,863.1011017326475
223,1034.7461810966809
224,2767.3268682305525
225,2170.2409367099262
226,834.8679784213355
227,7587.293764374515
228,906.498043201491
229,844.9992556954853
230,1464.6809342234912
231,15116.098183382572
232,9705.387896103894
233,1699.6638288398067
234,1503.4112005753216
235,9136.501374338623
236,3495.592393217893
237,1200.6650409718907
238,3689.4594004328987
239,12337.043329850656
240,2728.5367379835084
241,798.0772207816892
242,4405.097637162944
243,503.8620092794721
244,2585.275464452214
245,9931.43037687433
246,9766.584044138915
247,791.95958407676
248,836.9898703492959
249,16883.254156288156
250,4148.980816378066
251,15797.425615333668
252,4567.018346346734
253,3643.38451113777
254,4182.452548340549
255,1904.249801786949
256,555.8130522679041
257,1285.318164099789
258,2368.725214576012
259,3714.4497266031376
260,9799.655721784375
261,2696.023129312313
262,637.2094825901336
263,954.821431541014
264,4648.374122239188
265,4010.855484126985
266,656.280594935719
267,1389.0431736527557
268,8004.958372577951
269,5495.122457127568
270,5259.178802669555
271,6594.157927833605
272,829.1566702907625
273,7524.321418831167
274,4299.690600722885
275,3137.9656801150372
276,5546.053602813852
277,5929.267910800954
278,5195.987993309303
279,1043.2004190636394
280,4646.121964580115
281,14689.309559274356
282,8040.4636966089465
283,1052.2916453823957
284,8558.430475003648
285,498.72606040284825
286,13814.63191233766
287,5426.367370871697
288,563.8475396825396
289,10411.914976995227
290,626.6119317544465
291,913.481567763024
292,1785.5928164613156
293,5728.532557049675
294,775.4868866123253
295,1404.5758976707846
296,3571.349524786048
297,2735.4417417027416
298,1037.4103293650796
299,6369.367678932179
300,662.3775386103403
301,1266.0949766361691
302,742.0836987834671
303,932.7301134310983
304,794.4645741307156
305,593.0336287604673
306,1045.6074318181816
307,5427.741281287573
308,2110.310144455364
309,818.9783321322709
310,635.2740140137643
311,520.101976190476
312,3066.708666281249
313,1729.7959291370394
314,1266.184710473675
315,570.9689438339439
316,9892.871907547093
317,538.8607164026203
318,7154.779740740606
319,578.040468457614
320,635.740175852322
321,11170.929602924849
322,4509.322765873016
323,3286.937640683337
324,2108.4535259199865
325,1420.2000431202762
326,982.8873649371995
327,3003.018165140415
328,966.904503034726
329,5065.863356034081
330,820.3212705886394
331,687.6320557606738
332,793.4335436507935
333,510.1117637010846
334,6145.894802308802
335,3249.0721922799435
336,1614.8522425870874
337,2585.7314691859956
338,1949.467159012408
339,15130.788776196025
340,3895.6752432246117
341,6784.473078394682
342,1967.9621813586505
343,1209.4415891805315
344,6587.8606923215675
345,4572.76321855257
346,2656.181112712357
347,7135.258185082761
348,3497.6127905982908
349,4112.829078033077
350,11991.503829060272
351,15124.556316314814
352,2318.112359354911
353,12897.351042838376
354,3561.1736132303363
355,674.7158691089702
356,3472.222537352998
357,1977.1467396214894
358,3111.037231240981
359,3587.33069162764
360,485.07151290376277
361,659.5504214547108
362,14174.630567174445
363,6898.79163365367
364,1626.5476870663651
365,671.4778164255945
366,2089.384172969042
367,884.8867409353859
368,910.8733585873648
369,6688.6890997734145
370,6043.196884199134
371,7972.2684012099
372,4279.948565804596
373,12266.893484126986
374,5339.130254109177
375,2003.4549253801752
376,3137.601710177206
377,624.1013518677386
378,1811.221805583305
379,853.3251582615021
380,2290.6557418624866
381,1109.535146804695
382,1895.940872965898
383,517.5045606971321
384,2092.471476223375
385,899.6259083180888
386,6395.8868457377785
387,12674.823506327008
388,4212.161449172966
389,3697.0383011864174
390,3549.242491634839
391,5578.614862193362
392,666.2171216404015
393,745.0151256912754
394,3740.1552936507937
395,1047.2624163614164
396,16093.030680562235
397,1915.8792698412694
398,762.0985803539655
399,1863.7665499100576
400,5193.008865161721
401,3152.7675533970573
402,3594.5778986094742
403,707.1762306474889
404,14582.338673831446
405,677.061524402303
406,3839.55774733008
407,893.3761179816892
408,524.2217718431983
409,2271.2983780053287
410,5379.219424963924
411,680.9701576706918
412,11300.204956349202
413,5111.522961510712
414,2174.5839995960987
415,3920.134117077368
416,869.4987688227343
417,5754.979610311889
418,10005.375665140416
419,11814.435877344877
420,1393.320952734302
421,490.0901096618225
422,11323.77029365079
423,905.6178067810008
424,1781.3483390930962
425,4612.824296423746
426,2737.1212080152413
427,4436.007784354734
428,9160.800624181375
429,4282.142488400488
430,980.1785772540163
431,1065.3130766748184
432,7646.64999127833
433,7502.24755774916
434,736.6519378578123
435,5889.086734487737
436,530.7212086479427
437,2543.984722222222
438,6405.443230267122
439,12651.40731166669
440,2341.21859931056
441,9718.296190544403
442,657.0520620505226
443,1323.7822638967316
444,2865.99193939394
445,12571.980172438669
446,5566.5659897424575
447,1608.7195212842719
448,8223.726258658007
449,8742.282980404958
450,1030.162601368983
451,493.57242318614976
452,487.1563333333334
453,590.6618187888131
454,574.5774518729866
455,1214.831386549725
456,6932.211934574971
457,3123.3126882971364
458,3278.3553897737374
459,2984.3445883838385
460,840.2189540214686
461,15339.726634199133
462,532.7338810760584
463,974.068336481798
464,5983.20848015873
465,1611.8323281310313
466,1770.5802453510155
467,656.8973862046458
468,3592.0496894564844
469,725.8754605808249
470,1788.4576726884231
471,2589.2548759235005
472,1791.4993201146347
473,809.1666650354476
474,4334.226349664445
475,2786.9943862203445
476,2151.4364604186667
477,1081.1083937451433
478,8110.486587301584
479,705.6024340952874
480,1554.0604250085669
481,5129.759470682213
482,5464.177690476429
483,917.2996800508065
484,637.6280038763941
485,665.6810420721998
486,5941.965369769121
487,2173.871813214564
488,1092.4239722222226
489,631.5558517965413
490,985.1048104467918
491,2649.472530804944
492,1183.7127666086817
493,1348.0975506226869
494,4427.801426069857
495,1775.8547023107617
496,17215.229877767317
497,1291.5009047915187
498,718.4343047827223
499,2916.2321148342035
500,4561.813171513273
501,1134.8783451168713
502,841.5890634643135
503,2180.80692063492
504,4599.438637323771
505,406.71647208347196
506,10035.685779521467
507,2394.393414446495
508,500.81416268361215
509,684.5056597955772
510,10703.869183621933
511,563.0997234972073
512,724.7743560744923
513,12625.66265440116
514,885.700097529247
515,7449.878566738816
516,4502.695340236547
517,12341.956545821458
518,7279.473245079214
519,751.3263766481651
520,3031.462797366923
521,618.4656562304027
522,5389.716513491696
523,4765.4122684668555
524,8308.875713564215
525,505.0401384543912
526,1941.8975720304047
527,5167.090764101841
528,14523.07750746476
529,2408.528470478009
530,8689.047535196685
531,6031.947208821134
532,3355.8096154599652
533,3315.827178266178
534,4825.061952283555
535,1890.9632337603105
536,2928.323960206461
537,1697.788454323454
538,950.729430084958
539,14995.437707559953
540,745.6173202208001
541,4028.283352092353
542,1013.7648118664964
543,4284.370684268678
544,4957.075214058388
545,874.7827012676956
546,669.1836093809482
547,525.2957544757462
548,1188.1343652437151
549,3082.7839486004195
550,8246.368980025822
551,1805.3010379596387
552,1613.6398339541597
553,1381.07892092055
554,4409.240269778559
555,956.3843983426792
556,684.1986017910075
557,16340.013711538604
558,735.2343763620956
559,4631.061185069684
560,651.4874314394641
561,657.0520620505226
562,850.015998335126
563,2267.8004520202026
564,2483.7762118903593
565,1692.2860377706052
566,3959.4650862193357
567,4524.782785156556
568,845.1203319059475
569,4758.136841787388
570,1298.042436590234
571,4367.580215256964
572,842.2530251401657
573,537.4550177208095
574,2514.9899812409813
575,2382.912203282828
576,1628.7650780429751
577,586.2696919469421
578,732.5648533419801
579,634.0426840169991
580,2151.1531578768513
581,4519.948984883884
582,2532.1183292295946
583,2631.299172034121
584,2273.730098058626
585,1194.5474709418218
586,5841.161610085992
587,7491.7825697080725
588,1823.53958049611
589,985.1075914191997
590,884.3272779427878
591,7063.379754689756
592,8288.251410762396
593,4539.8938458042485
594,2502.207354367855
595,721.1435416871911
596,4001.512643731366
597,11067.009363364376
598,886.7040325253663
599,4372.430749735628
600,2626.6750970747003
601,4050.805361001672
602,5235.61930446351
603,6359.8291055611035
604,507.3755798266845
605,6197.927948773451
606,531.1300947308351
607,2383.0861734400646
608,509.0342266423276
609,1169.527164058164
610,11032.666909158597
611,6804.909248778999
612,11672.183727742844
613,3838.386756354531
614,862.4473400726977
615,1702.1047443112445
616,933.9583434037453
617,1118.5172371794877
618,668.9565037824494
619,4070.562669515418
620,878.0491480163416
621,880.4817465593911
622,16158.312392182568
623,884.7817827486143
624,966.9746285724028
625,961.8227313587543
626,5226.225038375841
627,6186.5931760508975
628,2660.7137952976136
629,4794.439729315745
630,482.5696518759017
631,9319.458727633479
632,2366.3858169361292
633,3628.9610979330378
634,2765.460281204906
635,964.9382384150754
636,3911.496479335401
637,4521.349396774647
638,4661.344499638278
639,1347.1516670788312
640,551.3259352709518
641,930.6932664424796
642,4705.127365079363
643,736.6519378578123
644,8810.704398462647
645,6984.033336274837
646,6395.176145014168
647,5493.568070721355
648,13744.63123232252
649,378.665479912201
650,9615.42297835498
651,1919.586275252525
652,4568.0260221385515
653,552.4508343838254
654,2328.2585695971998
655,3004.971249807643
656,463.75684248529245
657,3723.845269064269
658,13545.10044718892
659,1178.8758253968256
660,5777.739025613275
661,7557.883020201864
662,3538.189432373183
663,959.9361259487627
664,3031.478268037517
665,4147.7549440078465
666,11169.50797908084
667,16047.476818976596
668,3115.2968055586985
669,784.5515996311867
670,695.3339155844154
671,546.5352555566461
672,16637.67706654574
673,8652.562285520038
674,2447.8700420690425
675,897.1635222935673
676,843.1840924939106
677,815.6600726444527
678,2841.154217242683
679,970.5996429918698
680,1305.4428450789412
681,7152.848076213966
682,5997.037952183859
683,4954.770464285712
684,3673.568082611831
685,6834.480224359914
686,6380.890678154095
687,4376.236921782179
688,15021.94531989114
689,913.5641626920449
690,15465.18487984519
691,8051.408067537538
692,3062.6298096129303
693,2023.2624610944608
694,1357.3736019099952
695,446.7794344839557
696,4693.317914502164
697,3605.894793749608
698,5312.918058165785
699,16091.41471475746
700,2463.1272776777146
701,9284.079652283708
702,2263.4296044512676
703,5279.152540925157
704,1011.4160725083549
705,7937.25868393882
706,15376.24677539393
707,846.363181666815
708,780.2901139971138
709,3989.7006674440277
710,4730.327871413713
711,10585.872509740262
712,2549.249174399723
713,877.0278898281799
714,7775.8155818354335
715,2502.9803759599886
716,2260.5782697894783
717,2291.341403759233
718,6586.398458747972
719,482.7111024363063
720,1730.1579033189032
721,3130.6999363894156
722,12006.467640094997
723,3067.595422080998
724,458.35707743727994
725,986.4003345937173
726,4821.87814171939
727,480.64887957466993
728,2869.11205882181
729,4611.775777651799
730,1143.8471845738277
731,4270.7101594827855
732,10012.64268975469
733,2326.4968584865424
734,7721.030634226883
735,4401.916725591814
736,826.7907463756968
737,506.7651221159961
738,2438.1060163165494
